id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51278882,Rent complete house in Vienna with amazing view,51975956,Petra,,Penzing,48.21275,16.26637,Entire home/apt,95,90,0,,,2,288,0,
51280429,Top 07 Brandneues Apartment in Wien,415253653,Johannes,,Floridsdorf,48.26922,16.38789,Entire home/apt,55,3,6,2022-02-28,0.81,4,174,6,
51282293,Family apartment next to Danube river,301309133,Viktor,,Brigittenau,48.23756,16.38755,Entire home/apt,75,1,6,2022-02-14,0.85,2,326,6,
51293060,The Hub Vienna - Private room near belvedere,27775775,Rene,,Wieden,48.18731,16.37419,Private room,39,1,2,2021-10-10,0.34,56,5,2,
51293503,"Hip Neubau 2BR w/ Elevator, near shops, Metro U3, U6, by Blueground",385064248,Blueground,,Neubau,48.205502,16.341234,Entire home/apt,113,30,0,,,101,0,0,
51294559,ELEGANT APARTMENT No. 10 - near Schoenbrunn Palace,60244318,Arce Statera,,Penzing,48.192799,16.316322,Entire home/apt,70,2,11,2022-01-02,1.52,7,344,11,
51294833,ELEGANT APARTMENT No. 11 - near Schoenbrunn Palace,60244318,Arce Statera,,Penzing,48.19197,16.31514,Entire home/apt,66,2,8,2021-12-19,1.11,7,336,8,
51295210,Lovely Studio near Naschmarkt,300246929,Christian,,Mariahilf,48.19735,16.35775,Entire home/apt,62,1,13,2022-02-26,1.76,15,162,13,
51301351,"⍟City Apartment+Netflix⍟
Next to Hauptbahnhof",222345303,Mario,,Favoriten,48.1843,16.37685,Entire home/apt,75,1,24,2022-03-03,4.42,35,125,24,
51301827,Lovely Cosy  apartment in Vienna,405692204,Reza,,Dbling,48.25513,16.36389,Entire home/apt,48,1,9,2021-11-21,1.23,1,347,9,
51302449,Terrassen Apartment bei der Staatsoper- Naschmarkt,47034279,Eva & Friends,,Wieden,48.19907,16.36659,Entire home/apt,155,2,14,2022-01-15,1.97,23,331,14,
51307220,Wunderschönes Apartment mitten in Wien,1986875,Aron,,Leopoldstadt,48.22041,16.38089,Entire home/apt,75,3,5,2022-02-15,1.03,1,209,5,
51315831,The Hub Vienna - Rooftop apartment with great view,27775775,Rene,,Wieden,48.189,16.37541,Entire home/apt,60,1,34,2022-03-07,5.18,56,273,34,
51315943,The Hub Vienna - SPECTACULAR CITY VIEW,27775775,Rene,,Wieden,48.18907,16.37479,Entire home/apt,69,1,40,2022-03-04,6.56,56,231,40,
51319122,Writers flat in very best area,65876843,Markus,,Alsergrund,48.21782,16.36079,Entire home/apt,55,3,1,2022-01-08,0.48,1,7,1,
51320321,Amazing View ☆ Free Cancel ☆ WIFI ☆ Self Check-In,97275819,Raphael,,Ottakring,48.211863087980966,16.338421337205954,Entire home/apt,47,1,20,2022-02-23,2.68,28,354,20,
51321744,Villa Rica,162755239,Victoria,,Penzing,48.19817,16.29189,Private room,35,1,6,2022-02-21,0.88,2,176,6,
51329955,Private room in hip location,6705503,Isabella,,Neubau,48.19948,16.34523,Private room,40,2,0,,,1,72,0,
51337153,Studio Apartment mit Terrasse 30m² - 3,43323159,Christiano,,Favoriten,48.17819,16.38272,Entire home/apt,32,31,0,,,14,304,0,
51339360,Standard Apartment 1,43323159,Christiano,,Favoriten,48.17779,16.38249,Entire home/apt,32,30,0,,,14,343,0,
51340074,100m² Vienna city loft,172329935,Andreas,,Alsergrund,48.21524,16.36245,Entire home/apt,67,5,1,2022-02-05,0.55,1,0,1,
51341408,"Haus ""Johnstrasse"" - Wohnung 20",252955210,Victor,,Rudolfsheim-Fnfhaus,48.19987,16.32121,Entire home/apt,36,4,20,2022-02-27,2.71,13,54,20,
51436549,"Private Bathroom in shared Apartment, 8th district",341379065,Bulldog Real Estate,,Josefstadt,48.21437,16.34139,Private room,21,30,0,,,70,69,0,
51437272,Cozy Room in shared Apartment in the 8th district,341379065,Bulldog Real Estate,,Josefstadt,48.21333,16.34458,Private room,17,30,0,,,70,70,0,
51437403,Cozy Room in shared Apartment in the 8th district,341379065,Bulldog Real Estate,,Josefstadt,48.21302,16.34596,Private room,17,90,0,,,70,68,0,
51437568,Cozy Room in shared Apartment in the 8th district,341379065,Bulldog Real Estate,,Josefstadt,48.21376,16.34375,Private room,17,30,0,,,70,344,0,
51437829,Cozy Room in shared Apartment in the 8th district,341379065,Bulldog Real Estate,,Josefstadt,48.21438,16.34416,Private room,17,30,0,,,70,284,0,
51438674,Zimmer in schöner Party-WG 1,223658414,Merrilyn,,Leopoldstadt,48.21471,16.37938,Private room,432,1,3,2021-08-09,0.41,1,90,3,
51441185,Coliving in beautiful old building near danube,341379065,Bulldog Real Estate,,Leopoldstadt,48.21764154364567,16.38476551341378,Private room,17,30,0,,,70,283,0,
51441398,Coliving in beautiful old building near Danube,341379065,Bulldog Real Estate,,Leopoldstadt,48.218453362422345,16.379952008330438,Private room,20,30,0,,,70,69,0,
51441782,Lovely 70m2 Flat,29271113,Bernhard,,Neubau,48.20179,16.34118,Entire home/apt,215,2,0,,,1,365,0,
51441789,Vienna Boi Flat - balcony action,332249769,Izaak,,Hietzing,48.18949,16.27194,Private room,40,2,15,2021-12-29,2.06,2,204,15,
51444366,Modernly renovated room close to Danube Channel,341379065,Bulldog Real Estate,,Landstra§e,48.19403,16.40793,Private room,17,30,0,,,70,68,0,
51446734,Kampstraße 13_44_3,341379065,Bulldog Real Estate,,Brigittenau,48.23562,16.38183,Private room,17,90,0,,,70,191,0,
51447240,Room in beautiful renovated flat near Donauinsel,341379065,Bulldog Real Estate,,Brigittenau,48.22852,16.36521,Private room,19,30,0,,,70,304,0,
51447477,Room in beautiful renovated flat near Donauinsel,341379065,Bulldog Real Estate,,Brigittenau,48.23204809973509,16.363922251473635,Private room,19,30,0,,,70,69,0,
51450683,BookApartment,75971406,Alex,,Favoriten,48.17264,16.36484,Entire home/apt,45,4,2,2021-08-21,0.29,1,167,2,
51457803,Oase Wien,407255931,Ivana,,Whring,48.22614,16.33599,Entire home/apt,55,2,3,2021-10-26,0.51,1,330,3,
51458523,--,416776026,Esther,,Neubau,48.199364,16.352182,Entire home/apt,67,1,29,2021-12-29,4.03,1,57,29,
51458611,Lovely 1-bedroom unit in artist apartment,234316383,Laura,,Neubau,48.20202,16.34085,Private room,38,1,5,2021-09-13,0.66,1,0,5,
51458875,Zimmer in Wien beim Augarten,40723217,Theresa,,Brigittenau,48.23171,16.37067,Private room,35,3,3,2021-08-27,0.44,1,222,3,
51460062,"Deluxe Josefstadt 2BR w/ Elevator, walk to bars + Metro U6, by Blueground(VIE29)",385064248,Blueground,,Josefstadt,48.214325,16.342419,Entire home/apt,85,30,2,2021-11-24,0.42,101,345,2,
51460073,"Chic Josefstadt Studio w/ Elevator, walk to bars & Metro U6, by Blueground",385064248,Blueground,,Josefstadt,48.214325,16.342419,Entire home/apt,68,30,0,,,101,237,0,
51462011,wohnen bei Stadthalle,258629579,Mustafa,,Ottakring,48.20706,16.33455,Entire home/apt,22,14,0,,,1,203,0,
51464131,Enjoy your stay in a beautiful large apartment in the center of Vienna. The apartment has a size of around 107m² and is ideal for a family. The apartment is fully equipped. It  has two single and one double bed.,227232876,Arthur,,Innere Stadt,48.2123,16.36965,Entire home/apt,171,3,7,2022-02-16,1.00,2,301,7,
51465593,Flat share- close to 1st district,341379065,Bulldog Real Estate,,Leopoldstadt,48.21532,16.38238,Private room,17,90,0,,,70,69,0,
51465893,Flat share- close to 1st district,341379065,Bulldog Real Estate,,Leopoldstadt,48.218236369825725,16.383279279879122,Private room,17,90,0,,,70,283,0,
51465902,Elegant apartment in city centre,324047841,Juan Antonio,,Neubau,48.19842,16.34836,Entire home/apt,41,1,32,2022-02-11,4.44,8,17,32,
51466078,Flat share- close to 1st district,341379065,Bulldog Real Estate,,Leopoldstadt,48.21552,16.38252,Private room,17,90,0,,,70,69,0,
51476399,Luxury penthouse coliving,341379065,Bulldog Real Estate,,Favoriten,48.17551,16.36762,Private room,20,30,0,,,70,161,0,
51476775,Luxury penthouse coliving with private terrace,341379065,Bulldog Real Estate,,Favoriten,48.17619,16.36478,Private room,18,90,0,,,70,100,0,
51477244,Luxury penthouse coliving,341379065,Bulldog Real Estate,,Favoriten,48.17615,16.36947,Private room,19,90,0,,,70,365,0,
51477692,Oberlaa New Apartment - 15 Min to City,116849625,Diana,,Favoriten,48.14295,16.40633,Entire home/apt,76,1,22,2022-02-19,3.35,24,47,22,
51343345,Coliving in beautiful old building near Danube,341379065,Bulldog Real Estate,,Leopoldstadt,48.21922,16.37987,Private room,18,90,0,,,70,254,0,
51348634,2 Zim. Wohnung in Hernals,248809811,Laura,,Ottakring,48.22016,16.32046,Entire home/apt,72,30,0,,,1,90,0,
51361164,Zeus Design Apartment Vienna ※ 15,66040140,Sascha & Marina,,Rudolfsheim-Fnfhaus,48.19823,16.32819,Entire home/apt,64,1,36,2022-03-07,5.00,32,331,36,
51363446,"Modern, 1 bedroom loft with a stunning view",380439575,Elijah,,Donaustadt,48.2141,16.44196,Entire home/apt,66,1,22,2022-01-15,3.13,1,350,22,
51364674,Kardinal Studios 1,349129614,Iliana,,Landstra§e,48.19555,16.40021,Entire home/apt,53,1,6,2022-02-20,0.99,5,337,6,
51365690,Kardinal Studios 2,349129614,Iliana,,Landstra§e,48.1934,16.40076,Entire home/apt,51,1,4,2022-01-16,0.87,5,319,4,
51366893,Gesamt Unterkunft in Wien-Hernals,273939739,Erika,,Hernals,48.21791,16.32338,Entire home/apt,28,1,0,,,1,70,0,
51367641,Charming Studio in Vienna 🇦🇹,361228658,Tanja,,Landstra§e,48.19053,16.38883,Entire home/apt,79,3,6,2022-01-01,0.93,1,334,6,
51380533,Leopoldau for 4 persons.,101614640,Daniel - Interhome Group,,Floridsdorf,48.262413,16.43339,Entire home/apt,15,1,0,,,14,271,0,
51381337,"Central, cozy apartment ideal for vacations!",123934899,Benjamin,,Josefstadt,48.21397,16.35248,Entire home/apt,78,3,1,2021-09-10,0.16,1,133,1,
51385227,F&F (Flexible Check-in&Free Breakfast)in Cozy flat,416142112,Leyla,,Mariahilf,48.19022,16.34994,Shared room,25,1,28,2022-02-24,3.75,1,7,28,
51395281,"tiny cosy room with bathroom in a house, parking",182406604,Martina,,Liesing,48.149452,16.326445,Private room,50,2,7,2021-11-14,1.04,1,363,7,
51406992,8 min to the center-next to metro U1  Enjoy Vienna,365758588,Derya,,Favoriten,48.18017,16.36798,Private room,18,1,1,2022-01-09,0.48,4,361,1,
51407363,Schöne Altbauwohnung neben Stadthalle,359486111,Jona,,Ottakring,48.20614,16.32844,Entire home/apt,39,1,3,2022-01-02,0.51,1,243,3,
51408003,Schöne Altbauwohung in Hernals,309248639,Martina,,Hernals,48.21784,16.32091,Entire home/apt,60,1,0,,,1,179,0,
51416273,Schöne und ruhige Altbauperle im Zentrum Wiens,2864657,Bettina,,Leopoldstadt,48.22353,16.40232,Entire home/apt,69,2,7,2022-01-02,1.04,1,289,7,
51416725,Lichtdurchflutetes charmantes Altbauzimmer,91346997,Mirjam,,Landstra§e,48.20996,16.39284,Private room,28,2,18,2021-11-07,2.29,1,0,18,
51419307,"Private Bathroom in shared Apartment, 8 district",341379065,Bulldog Real Estate,,Josefstadt,48.21231,16.34548,Private room,21,30,0,,,70,129,0,
51420952,"Private Bathroom in shared Apartment, 8 district",341379065,Bulldog Real Estate,,Josefstadt,48.21166,16.34292,Private room,21,30,0,,,70,253,0,
51425698,LUXURY DESIGN  XII,305673,Sil,,Leopoldstadt,48.22012,16.37186,Entire home/apt,299,3,5,2021-11-02,0.72,8,324,5,
51429912,Beautiful top floor apartment with cozy balcony,416530588,Ricardo,,Meidling,48.18363,16.32397,Entire home/apt,85,1,1,2021-08-15,0.14,1,363,1,
51436366,"Private Bathroom in shared Apartment, 8th district",341379065,Bulldog Real Estate,,Josefstadt,48.21414,16.34334,Private room,21,90,0,,,70,365,0,
51776130,"Room Vienna, metro U3, next Westnahnhof, PRG-1",757295,Khurshed,,Rudolfsheim-Fnfhaus,48.19765,16.32698,Private room,12,1,12,2022-01-02,2.17,75,89,12,
51776299,"Room for 3PAX in Vienna, metro, Westbahnhof PRG-2",757295,Khurshed,,Rudolfsheim-Fnfhaus,48.19801,16.32512,Private room,12,1,4,2021-12-12,0.62,75,90,4,
51776517,"Room in Vienna, metro, next to Westbahnhof, PRG-3",757295,Khurshed,,Rudolfsheim-Fnfhaus,48.19943,16.32564,Private room,12,1,10,2021-12-31,1.59,75,70,10,
51776692,"Singl room, Vienna, U3, next to Westbahnhof, PrG-4",757295,Khurshed,,Rudolfsheim-Fnfhaus,48.19945,16.32587,Private room,12,1,6,2021-11-15,0.93,75,68,6,
51780002,Junior Suite with A/C near Metro U Messe,4034068,Philipp,,Leopoldstadt,48.22049,16.40904,Entire home/apt,56,2,7,2022-01-22,1.12,15,79,7,
51783010,Queensize 2 BR ☆ WIFI ☆ Netflix ☆ Kitchen ☆ Metro,97275819,Raphael,,Ottakring,48.21367888912862,16.338011902492806,Entire home/apt,64,1,13,2022-02-16,1.99,28,356,13,
51786885,"Phòng ở nhỏ xinh, giá rẻ thích hợp cho 2 người !",419523008,Thị Thuỳ Lan,,Landstra§e,48.19647503872564,16.39119966459608,Private room,30,1,0,,,1,314,0,
51793763,"Modern, lightfilled Appartment with a great View",90496312,Thomas,,Ottakring,48.20992,16.30929,Entire home/apt,88,2,6,2022-02-27,0.93,1,286,6,
51809002,VIENNA Style,419723081,Matea,,Favoriten,48.16842,16.38609,Entire home/apt,75,1,0,,,1,364,0,
51811262,Budget Apartment Well connected to the Whole City,404652017,Ali,,Rudolfsheim-Fnfhaus,48.19438,16.33021,Entire home/apt,64,1,13,2022-03-01,1.96,93,106,13,
51814064,Neue Dachterrassenwohnung mit eigener Terrasse,46137450,Mario,,Rudolfsheim-Fnfhaus,48.193817,16.337118,Entire home/apt,200,2,3,2021-12-28,0.66,1,365,3,
51817441,Apartment RH1,164241591,Apartment,,Favoriten,48.17468,16.37454,Entire home/apt,64,2,1,2021-10-20,0.21,7,247,1,
51819663,"Vienna next Westbahnhof, metro, room 2 PAX, PrG-5",757295,Khurshed,,Rudolfsheim-Fnfhaus,48.19934,16.32562,Private room,10,1,4,2021-12-28,0.61,75,88,4,
51820678,SMALL TOWN DESIGN PLACE ※ Vienna,66040140,Sascha & Marina,,Rudolfsheim-Fnfhaus,48.19312,16.33027,Entire home/apt,50,1,17,2022-03-06,2.68,32,347,17,
51820973,Zimmer mit Parkblick im 1. Bezirk,414678844,Maria,,Innere Stadt,48.21327,16.37217,Private room,49,2,1,2021-09-07,0.16,2,22,1,
51821189,Ruhiges Apartment in Favoriten mit Pool,419809007,Judith,,Favoriten,48.17412,16.36375,Entire home/apt,59,28,1,2021-11-09,0.24,1,223,1,
51833026,"CITYAPPARTEMENT ""ENJOY VIENNA""  MUSEUMSQUARTIER",419892518,Stefan,,Mariahilf,48.20048,16.36027,Entire home/apt,64,2,11,2022-03-07,2.05,1,318,11,
51835093,Cosy refurbished apartment near City & Schönbrunn,6125445,Gerald,,Meidling,48.18284,16.34271,Entire home/apt,45,1,8,2022-02-19,1.75,1,266,8,
51839153,City Center Apartment,28695856,Nadja,,Mariahilf,48.19376,16.35285,Entire home/apt,56,2,3,2022-03-05,0.43,1,0,3,
51853532,Arnold's Suite,37890752,Daniel,,Simmering,48.17112,16.42014,Entire home/apt,40,30,3,2021-09-27,0.48,1,365,3,
51855725,Front Yard Vienna - Apartment at the Prater Park,420059714,Barbara,,Leopoldstadt,48.21209,16.42041,Entire home/apt,142,1,3,2022-02-06,0.54,1,105,3,
51862427,Rooftop apt with terrace in city centre,3415148,Robert,,Innere Stadt,48.21455,16.37266,Entire home/apt,130,2,3,2022-02-27,0.51,1,0,3,
51863340,"Vienna, room 2 PAX, metro, near Westbahnhof, PrG-6",757295,Khurshed,,Rudolfsheim-Fnfhaus,48.19794,16.32551,Private room,11,1,11,2022-02-07,1.68,75,84,11,
51863896,Apartment in Belvedere-Nähe,420123502,Amelie,,Landstra§e,48.19344,16.38803,Entire home/apt,69,4,6,2021-12-25,1.07,1,69,6,
51877744,Hotel Gabriel  Double- or Twinbed-Room,411205781,Natalie,,Landstra§e,48.19191,16.39962,Private room,88,1,8,2021-11-16,1.30,4,323,8,
51877749,Hotel Gabriel  Triple Room,411205781,Natalie,,Landstra§e,48.19067,16.40131,Private room,108,1,0,,,4,332,0,
51878832,"Private room, Vienna, next to Westbahnhof, Pr-28/1",757295,Khurshed,,Rudolfsheim-Fnfhaus,48.19913,16.32722,Private room,13,1,9,2021-12-25,1.38,75,89,9,
51879815,Theaterhotel & Suites Wien,417934537,Thomas,,Josefstadt,48.20965,16.34839,Private room,119,2,0,,,1,365,0,
51880477,"Vienna, room f. 2 PAX, metro, next Westbhf, Pr28/3",757295,Khurshed,,Rudolfsheim-Fnfhaus,48.19765,16.32532,Private room,12,1,0,,,75,90,0,
51483051,Apartment Favoriten Studio top 31 + 30 + 15,8632750,Andreas,,Favoriten,48.17294,16.3634,Entire home/apt,43,1,1,2021-10-31,0.23,73,351,1,
51484393,"Lovely Alsergrund 2BR, near Himmelpfortstiege, AKH, U4, U6, by Blueground",385064248,Blueground,,Alsergrund,48.227242,16.355804,Entire home/apt,132,30,0,,,101,68,0,
51485795,Gemütliche und schöne Wohnung sehr nah zum Zentrum,119752817,Maria,,Landstra§e,48.19839,16.39594,Entire home/apt,65,1,1,2021-11-17,0.26,1,307,1,
51488822,Old Town Vienna,313830783,Binko,,Innere Stadt,48.20671,16.37631,Entire home/apt,99,1,30,2022-02-25,4.31,2,74,30,
51489300,여성전용 Piano가 있는 큰 개인실(Lady only),21360419,Kyong A,,Favoriten,48.17869,16.36903,Private room,28,1,7,2022-03-13,0.89,4,11,7,
51495337,Apartment Favoriten top 10,8632750,Andreas,,Favoriten,48.17442,16.3641,Entire home/apt,49,1,0,,,73,304,0,
51500876,Grünoase über den Dächern Wiens,2947056,Elisabeth,,Hietzing,48.18661,16.26679,Entire home/apt,55,1,4,2021-11-03,0.73,1,140,4,
51502007,Big Room in top renovated flat near Danube River,341379065,Bulldog Real Estate,,Landstra§e,48.20374,16.39627,Private room,20,30,0,,,70,69,0,
51502307,New stylish apartment in the heart of Vienna,308688308,Chawa,,Leopoldstadt,48.21602,16.3778,Entire home/apt,75,3,4,2022-02-27,0.59,8,342,4,
51502341,Room in top renovated flat near Danube River,341379065,Bulldog Real Estate,,Landstra§e,48.20135,16.39536,Private room,19,30,0,,,70,69,0,
51502507,Room in top renovated flat near Danube River,341379065,Bulldog Real Estate,,Landstra§e,48.20307,16.39826,Private room,18,30,0,,,70,69,0,
51503187,Room in top renovated flat near Danube River,341379065,Bulldog Real Estate,,Landstra§e,48.20284,16.39835,Private room,18,30,0,,,70,314,0,
51505142,Bright & Homey Studio in the most hip district!,39677412,Olga,,Neubau,48.20443,16.33878,Entire home/apt,44,1,17,2021-11-30,2.17,13,0,17,
51505598,"Individual APT for YOU, Exquisite and Comfy",206946689,Yevhenii,,Favoriten,48.17522,16.36808,Entire home/apt,43,1,15,2021-11-01,2.03,4,0,15,
51507780,"Tiny, Comfy, Central & Best Price in Vienna",417229211,Waltraud,,Favoriten,48.17468,16.38348,Entire home/apt,20,3,11,2022-02-17,1.60,1,293,11,
51511371,D26 City Apartment close to city center,51562386,Karim,,Rudolfsheim-Fnfhaus,48.19907,16.32536,Entire home/apt,28,28,1,2021-11-30,0.25,17,128,1,
51516558,Young & Classy - Great location + balcony,27775775,Rene,,Neubau,48.20332,16.34778,Entire home/apt,59,1,33,2022-03-07,4.88,56,312,33,
51519009,Steiner Residences Nestroyplatz Apartments,129960877,Mary & Kiki,,Leopoldstadt,48.216877,16.384003,Entire home/apt,75,1,12,2022-01-06,1.77,23,267,12,
51520054,Gemütliche Sommer Residenz nahe Donau,34338941,Bella,,Leopoldstadt,48.22473,16.38759,Entire home/apt,40,3,1,2021-09-19,0.15,1,0,1,
51530077,Ideal family apartment with parking in Vienna,417437918,Gernot,,Favoriten,48.1752,16.36813,Entire home/apt,90,6,2,2021-10-17,0.33,1,310,2,
51533783,Steiner Residences Nestroyplatz Studio Apartment,129960877,Mary & Kiki,,Leopoldstadt,48.2164,16.38304,Entire home/apt,88,1,3,2022-02-25,0.55,23,16,3,
51533907,3 Elegant Apt. - Perfect for Long Stays,88128342,Bakir,,Landstra§e,48.19329,16.38766,Entire home/apt,368,1,1,2021-09-13,0.17,9,299,1,
51537579,"New 55m² apartment, 15min by tram to Inner City",405780082,Heinz,,Hernals,48.22498,16.32999,Entire home/apt,55,2,14,2022-03-01,2.16,1,328,14,
51537955,"Modern,cozy and central Flat in Vienna",417128856,Greg,,Landstra§e,48.19561,16.38894,Entire home/apt,44,1,18,2022-03-01,2.65,1,338,18,
51548380,Fully Furnished Beautiful Apartment with A Balcony,60078418,Saif,,Donaustadt,48.23864,16.4358,Entire home/apt,90,2,11,2021-11-11,1.44,3,331,11,
51549035,Lovely new renovated apartment,417596202,Sarah,,Favoriten,48.17339,16.39383,Entire home/apt,35,1,2,2021-09-27,0.34,1,339,2,
51550777,Cozy room in central apartment,47729425,Krischan,,Mariahilf,48.19343,16.34426,Private room,40,2,16,2022-02-28,2.44,1,33,16,
51552215,Charmantes Studio Nähe Hauptbahnhof,4615178,Eva,,Margareten,48.1852,16.36687,Entire home/apt,35,6,1,2021-09-03,0.16,19,78,1,
51574403,Elegant Altbau near Karmelitermarkt & Donaukanal,7203098,Ana,,Leopoldstadt,48.21758,16.37342,Entire home/apt,115,3,2,2021-10-17,0.30,1,0,2,
51575164,"Elegant Josefstadt 1BR w/ Elevator, walk to Ringstrasse, by Blueground",385064248,Blueground,,Josefstadt,48.213013,16.351294,Entire home/apt,88,30,0,,,101,36,0,
51580044,High-quality Apart. in historic city center,7147147,Emmanuel,,Innere Stadt,48.21513,16.37007,Entire home/apt,123,2,14,2022-02-21,2.09,22,74,14,
51589559,Spektakuläres Apartment ✩ 7. Stock ✩ Parkgarage,417932004,Julia Christina,,Simmering,48.18603,16.42078,Entire home/apt,83,3,21,2022-03-05,3.15,1,97,21,
51589696,Schöne Eigentumswohnung nahe der Alten Donau,266809658,Giana,,Floridsdorf,48.25244,16.41469,Shared room,60,1,0,,,1,358,0,
51591113,Beautiful Loft with terrace in Vienna,29813337,Sophie,,Ottakring,48.20612,16.32864,Entire home/apt,60,2,1,2021-09-01,0.14,1,0,1,
51592217,modern split level apartment in center of vienna,5390570,Samuel,,Alsergrund,48.218315,16.342966,Entire home/apt,133,1,1,2021-08-24,0.14,1,0,1,
51592677,Holiday Dream Pool 2-Balcony 2-Bedrooms w/ Parking,151869337,Vienna Invites,,Donaustadt,48.22951,16.45455,Entire home/apt,90,2,2,2022-02-25,0.45,33,240,2,
51600029,Lovely and spacious 1-bedroom stay in Vienna,95818028,Marko,,Leopoldstadt,48.21994,16.38094,Private room,35,1,15,2022-03-01,2.14,1,29,15,
51600049,Luxury / special for families/ Vienna town hall,300246929,Christian,,Alsergrund,48.22825,16.35159,Entire home/apt,98,1,3,2021-11-30,0.51,15,242,3,
51615625,"Deluxe Mariahilf 1BR w/ Storage, walk to U4 and bars by Blueground",385064248,Blueground,,Mariahilf,48.189747,16.3465,Entire home/apt,71,30,1,2021-10-07,0.19,101,250,1,
51622703,Apartment with terrace at Metro Station and Spa,116849625,Diana,,Favoriten,48.14147,16.40621,Entire home/apt,62,1,13,2022-02-20,1.99,24,79,13,
51623094,Studio with terrace - 15 Min to Center,116849625,Diana,,Favoriten,48.14255,16.40666,Entire home/apt,41,1,12,2022-02-09,1.85,24,83,12,
51634793,Cozy Double Room w/ Terrace - Ideal for Long Stays,404652017,Ali,,Landstra§e,48.19387,16.38792,Private room,58,1,11,2021-11-18,1.76,93,99,11,
51636791,"Room in Vienna for 2 PAX, next to Prater, AlSt-5",757295,Khurshed,,Leopoldstadt,48.22645,16.38896,Private room,12,1,4,2022-01-03,0.61,75,86,4,
51651198,Cozy room in the City center,143271616,Hubert,,Innere Stadt,48.21255,16.3715,Private room,29,1,2,2021-09-10,0.27,1,0,2,
51660769,Modernes Appartement nahe U-Bahn und Schönbrunn,18159956,Daniel,,Penzing,48.19163,16.29444,Entire home/apt,39,1,12,2022-01-31,1.88,2,329,12,
51665426,Quiet room near Hundertwasserhaus,22708059,Victor,,Landstra§e,48.20908,16.39343,Private room,45,2,11,2021-11-14,1.51,1,0,11,
51666731,Authentic Vienna living,418825023,Benjamin,,Ottakring,48.22236,16.31137,Private room,27,1,3,2021-10-09,0.49,1,68,3,
51668535,"Relaxing House, parking, garden, family friendly",122489884,Rhona,,Floridsdorf,48.2756,16.44976,Entire home/apt,170,1,1,2021-08-22,0.15,1,6,1,
51679574,"Luxe Landstraße Studio w/ Elevator, 5 mins to Innenstadt, by Blueground",385064248,Blueground,,Landstra§e,48.203819,16.385221,Entire home/apt,65,30,0,,,101,192,0,
51698171,"Netflix & Relax - Quiet, cozy & SUPER CENTRAL",27775775,Rene,,Neubau,48.20521,16.35176,Entire home/apt,89,1,10,2022-02-19,1.73,56,0,10,
51698922,2 Bedroom Lake View Fully Furnished Apartment,60078418,Saif,,Donaustadt,48.23497,16.4259,Entire home/apt,90,2,13,2022-01-02,1.93,3,232,13,
51699056,CITY APPARTMENTS VIENNA - ELISA,401344824,Emju GmbH,,Landstra§e,48.19878794684349,16.386206005963473,Entire home/apt,90,4,0,,,3,240,0,
51699264,Blick ins Grüne 6,330399875,Gerhard,,Liesing,48.15836,16.30328,Entire home/apt,80,2,1,2021-11-14,0.26,4,245,1,
51700990,"Sunny Donaustadt 2BR w/ Storage, Private Garden, near U1, by Blueground",385064248,Blueground,,Donaustadt,48.250916,16.431116,Entire home/apt,123,30,0,,,101,36,0,
51704026,Beds & Pillows! Stripes & Shines! Cozy Haven!,425762409,Lena,,Rudolfsheim-Fnfhaus,48.19386,16.33064,Entire home/apt,43,1,14,2021-11-27,1.90,1,0,14,
51704242,"Charming Landstraße 1BR w/ Elevator, 5 mins to Innenstadt, by Blueground",385064248,Blueground,,Leopoldstadt,48.214474,16.391703,Entire home/apt,66,30,0,,,101,319,0,
51708064,3 Rooms Sunny Apartment near the city center!,33910828,Michael,,Josefstadt,48.20781,16.34427,Entire home/apt,70,10,0,,,1,151,0,
51708201,"Top 17 Nagelneues Apartment in Wien,",415253653,Johannes,,Floridsdorf,48.2694,16.38801,Entire home/apt,55,3,10,2022-01-07,1.50,4,163,10,
51718128,Vienna somine,418989549,Jungwook,,Margareten,48.1824,16.36198,Private room,30,1,3,2021-11-12,0.50,2,89,3,
51719709,Vienna somine,418989549,Jungwook,,Margareten,48.18277,16.36156,Private room,50,1,2,2021-11-21,0.51,2,365,2,
51722681,Die fromme Hermine,8632750,Andreas,,Leopoldstadt,48.21899,16.3743,Entire home/apt,70,1,0,,,73,299,0,
51723808,Next to 1st district & Naschmarkt w/ AC & balcony,5647750,Aleks & Team,,Wieden,48.19592,16.36251,Entire home/apt,81,30,5,2021-12-28,0.83,3,228,5,
51732013,"Sievering, ruhige 2Zimmer, direkt bei 39A",408871160,Astrid,,Dbling,48.24936,16.32474,Private room,40,5,0,,,3,253,0,
51740983,Luxury Suite Mariahilf top 19,8632750,Andreas,,Mariahilf,48.19674,16.3491,Entire home/apt,70,1,2,2022-01-02,0.54,73,323,2,
51742603,Rooftop Vienna Opera,300246929,Christian,,Innere Stadt,48.20385,16.37041,Entire home/apt,91,1,6,2022-03-06,0.91,15,348,6,
51763299,Apartment Philip Vienna,416038388,Elke,,Favoriten,48.174,16.36317,Entire home/apt,39,2,7,2021-12-26,1.16,1,348,7,
